depth,index,method,strategy,path_length,visited,processed,max_depth,execution_time
7,246,bfs,uldr,7,357,165,7,3.564
7,246,bfs,ulrd,7,363,168,7,3.751
7,246,dfs,drlu,19,1282266,703214,20,1002.523
7,246,dfs,drul,19,2027917,1112363,20,1409.254
7,246,dfs,ludr,15,929971,510229,20,758.162
7,246,dfs,lurd,15,1013458,556048,20,740.204
7,246,dfs,rdlu,19,565956,310542,20,392.483
7,246,dfs,rdul,19,397509,218101,20,273.987
7,246,dfs,uldr,19,716316,393173,20,521.540
7,246,dfs,ulrd,19,282236,154786,20,211.368
7,247,astr,hamm,7,19,8,7,4.322
7,247,astr,manh,7,19,8,7,4.777
7,247,bfs,drlu,7,460,218,7,3.564
7,247,bfs,drul,7,460,218,7,3.928
7,247,bfs,ludr,7,428,204,7,3.869
7,247,bfs,lurd,7,342,163,7,3.254
7,247,bfs,rdlu,7,377,178,7,3.405
7,247,bfs,rdul,7,377,178,7,3.328
7,247,bfs,uldr,7,428,204,7,3.408
7,247,bfs,ulrd,7,342,163,7,3.475
7,247,dfs,drlu,19,1485204,815400,20,1079.405
7,247,dfs,drul,19,1222777,670835,20,826.521
7,247,dfs,ludr,15,8523,4663,20,10.156
7,247,dfs,lurd,19,777319,426489,20,549.454
7,247,dfs,rdlu,17,515515,282647,20,353.644
7,247,dfs,rdul,17,326298,178854,20,254.262
7,247,dfs,uldr,15,8520,4663,20,10.118
7,247,dfs,ulrd,19,777130,426254,20,560.303
7,248,astr,hamm,7,28,12,11,4.668
7,248,astr,manh,7,35,16,15,4.719
7,248,bfs,drlu,7,612,283,7,4.550
7,248,bfs,drul,7,648,301,7,4.081
7,248,bfs,ludr,7,391,180,7,3.530
7,248,bfs,lurd,7,397,183,7,3.755
7,248,bfs,rdlu,7,618,286,7,3.606
7,248,bfs,rdul,7,654,304,7,3.773
7,248,bfs,uldr,7,426,198,7,3.510
7,248,bfs,ulrd,7,432,201,7,3.631
7,248,dfs,drlu,17,23671,12994,20,21.351
7,248,dfs,drul,17,286035,156863,20,198.981
7,248,dfs,ludr,17,542,306,20,5.695
7,248,dfs,lurd,17,342813,188070,20,243.296
7,248,dfs,rdlu,19,716565,393311,20,487.390
7,248,dfs,rdul,19,282771,155075,20,197.688
7,248,dfs,uldr,19,1055403,578980,20,776.445
7,248,dfs,ulrd,19,970511,532370,20,706.035
7,249,astr,hamm,7,17,8,7,4.478
7,249,astr,manh,7,17,8,7,4.914
7,249,bfs,drlu,7,524,249,7,3.524
7,249,bfs,drul,7,524,249,7,3.502
7,249,bfs,ludr,7,304,146,7,3.264
7,249,bfs,lurd,7,278,132,7,3.566
7,249,bfs,rdlu,7,500,236,7,3.428
7,249,bfs,rdul,7,500,236,7,3.581
7,249,bfs,uldr,7,304,146,7,3.287
7,249,bfs,ulrd,7,278,132,7,3.298
7,249,dfs,drlu,17,2938298,1611449,20,2193.359
7,249,dfs,drul,17,2930457,1607157,20,2008.805
7,249,dfs,ludr,19,324170,177679,20,234.388
7,249,dfs,lurd,17,144065,78941,20,105.898
7,249,dfs,rdlu,19,514862,282282,20,370.079
7,249,dfs,rdul,19,328221,179921,20,239.917
7,249,dfs,uldr,19,297352,163009,20,214.045
7,249,dfs,ulrd,17,41435,22738,20,34.057
7,250,astr,hamm,7,21,10,9,4.338
7,250,astr,manh,7,23,11,10,4.666
7,250,bfs,drlu,7,519,247,7,3.591
7,250,bfs,drul,7,315,152,7,3.399
7,250,bfs,ludr,7,488,229,7,3.406
7,250,bfs,lurd,7,489,230,7,3.637
7,250,bfs,rdlu,7,520,248,7,3.828
7,250,bfs,rdul,7,316,153,7,3.956
7,250,bfs,uldr,7,282,133,7,3.288
7,250,bfs,ulrd,7,283,134,7,3.272
7,250,dfs,drlu,19,1366949,750306,20,972.013
7,250,dfs,drul,19,35,29,20,3.828
7,250,dfs,ludr,17,3171460,1739562,20,2445.881
7,250,dfs,lurd,17,3174831,1741700,20,2264.211
7,250,dfs,rdlu,19,1367360,750767,20,957.467
7,250,dfs,rdul,19,51,38,20,4.524
7,250,dfs,uldr,19,482525,264546,20,386.590
7,250,dfs,ulrd,17,319307,175013,20,261.537
7,251,astr,hamm,7,31,15,14,4.727
7,251,astr,manh,7,34,17,16,5.351
7,251,bfs,drlu,7,499,232,7,3.573
7,251,bfs,drul,7,499,232,7,3.559
7,251,bfs,ludr,7,667,306,7,3.653
7,251,bfs,lurd,7,547,252,7,3.765
7,251,bfs,rdlu,7,379,179,7,3.783
7,251,bfs,rdul,7,379,179,7,3.683
7,251,bfs,uldr,7,667,306,7,3.718
7,251,bfs,ulrd,7,547,252,7,3.667
7,251,dfs,drlu,17,18970,10403,20,18.073
7,251,dfs,drul,17,348331,191088,20,240.075
7,251,dfs,ludr,19,455065,249762,20,321.272
7,251,dfs,lurd,19,487934,267741,20,348.753
7,251,dfs,rdlu,19,1022363,560927,20,695.344
7,251,dfs,rdul,19,921839,505789,20,644.468
7,251,dfs,uldr,19,2028200,1112516,20,1460.421
7,251,dfs,ulrd,19,1281366,702719,20,922.937
7,252,astr,hamm,7,18,8,7,4.528
7,252,astr,manh,7,18,8,7,4.928
7,252,bfs,drlu,7,507,240,7,3.440
7,252,bfs,drul,7,507,240,7,3.542
7,252,bfs,ludr,7,287,138,7,3.390
7,252,bfs,lurd,7,297,142,7,3.282
7,252,bfs,rdlu,7,517,244,7,3.873
7,252,bfs,rdul,7,517,244,7,4.353
7,252,bfs,uldr,7,287,138,7,3.319
7,252,bfs,ulrd,7,297,142,7,3.329
7,252,dfs,drlu,17,2937607,1611077,20,2037.358
7,252,dfs,drul,17,2929784,1606794,20,2008.367
7,252,dfs,ludr,19,93842,51376,20,72.589
7,252,dfs,lurd,15,569693,312494,20,402.157
7,252,dfs,rdlu,19,465274,255040,20,317.299
7,252,dfs,rdul,19,328379,180009,20,235.557
7,252,dfs,uldr,19,89947,49243,20,69.603
7,252,dfs,ulrd,15,454638,249341,20,324.545
7,253,astr,hamm,7,29,12,11,4.611
7,253,astr,manh,7,35,16,15,5.964
7,253,bfs,drlu,7,685,316,7,3.887
7,253,bfs,drul,7,565,262,7,3.602
7,253,bfs,ludr,7,493,228,7,3.518
7,253,bfs,lurd,7,481,222,7,3.905
7,253,bfs,rdlu,7,673,310,7,3.798
7,253,bfs,rdul,7,553,256,7,3.690
7,253,bfs,uldr,7,372,174,7,3.569
7,253,bfs,ulrd,7,360,168,7,3.694
7,253,dfs,drlu,17,26545,14592,20,23.298
7,253,dfs,drul,17,223026,122300,20,154.644
7,253,dfs,ludr,19,1306743,716830,20,992.441
7,253,dfs,lurd,19,960862,527507,20,715.482
7,253,dfs,rdlu,19,744833,408931,20,511.045
7,253,dfs,rdul,19,202062,110821,20,143.284
7,253,dfs,uldr,17,343672,188542,20,250.267
7,253,dfs,ulrd,17,521,289,20,4.793
7,254,astr,hamm,7,18,8,7,4.242
7,254,astr,manh,7,32,15,14,4.746
7,254,bfs,drlu,7,390,190,7,3.314
7,254,bfs,drul,7,390,190,7,3.360
7,254,bfs,ludr,7,244,116,7,3.591
7,254,bfs,lurd,7,232,110,7,3.290
7,254,bfs,rdlu,7,378,184,7,3.423
7,254,bfs,rdul,7,378,184,7,3.502
7,254,bfs,uldr,7,244,116,7,7.040
7,254,bfs,ulrd,7,232,110,7,3.446
7,254,dfs,drlu,17,3144193,1724334,20,2181.905
7,254,dfs,drul,17,3035419,1665114,20,2098.917
7,254,dfs,ludr,17,343538,188409,20,245.882
7,254,dfs,lurd,17,521,289,20,5.336
7,254,dfs,rdlu,17,2714999,1489828,20,1867.681
7,254,dfs,rdul,17,2601690,1427828,20,1825.354
7,254,dfs,uldr,17,343672,188542,20,246.439
7,254,dfs,ulrd,17,521,289,20,4.551
7,255,astr,hamm,7,19,8,7,4.468
7,255,astr,manh,7,28,13,12,4.641
7,255,bfs,drlu,7,290,139,7,3.877
7,255,bfs,drul,7,275,133,7,3.484
7,255,bfs,ludr,7,346,166,7,3.561
7,255,bfs,lurd,7,347,167,7,3.387
7,255,bfs,rdlu,7,291,140,7,3.418
7,255,bfs,rdul,7,276,134,7,3.351
7,255,bfs,uldr,7,334,161,7,3.315
7,255,bfs,ulrd,7,335,162,7,3.252
7,255,dfs,drlu,17,1281747,702927,20,881.560
7,255,dfs,drul,17,2027633,1112204,20,1363.090
7,255,dfs,ludr,19,1993352,1093470,20,1452.950
7,255,dfs,lurd,19,1280978,702663,20,923.268
7,255,dfs,rdlu,17,1282704,703195,20,876.682
7,255,dfs,rdul,17,2028751,1112381,20,1410.394
7,255,dfs,uldr,19,1993422,1093363,20,1514.352
7,255,dfs,ulrd,19,1281084,702240,20,932.404
7,256,astr,hamm,7,21,9,8,4.268
7,256,astr,manh,7,33,15,14,4.616
7,256,bfs,drlu,7,382,183,7,3.465
7,256,bfs,drul,7,479,228,7,3.827
7,256,bfs,ludr,7,322,152,7,3.465
7,256,bfs,lurd,7,323,153,7,3.356
7,256,bfs,rdlu,7,383,184,7,3.611
7,256,bfs,rdul,7,480,229,7,3.780
7,256,bfs,uldr,7,424,199,7,3.502
7,256,bfs,ulrd,7,425,200,7,3.360
7,256,dfs,drlu,19,742,416,20,8.388
7,256,dfs,drul,19,1367061,750605,20,935.491
7,256,dfs,ludr,15,905215,496441,20,628.757
7,256,dfs,lurd,15,952236,522277,20,717.107
7,256,dfs,rdlu,19,758,425,20,4.593
7,256,dfs,rdul,19,1366652,750145,20,947.898
7,256,dfs,uldr,19,842819,462209,20,608.781
7,256,dfs,ulrd,19,862606,473128,20,616.671
7,257,astr,hamm,7,20,8,7,4.518
7,257,astr,manh,7,20,8,7,4.816
7,257,bfs,drlu,7,328,156,7,3.320
7,257,bfs,drul,7,328,156,7,3.285
7,257,bfs,ludr,7,361,173,7,3.328
7,257,bfs,lurd,7,474,225,7,3.504
7,257,bfs,rdlu,7,446,210,7,3.494
7,257,bfs,rdul,7,446,210,7,3.874
7,257,bfs,uldr,7,361,173,7,3.338
7,257,bfs,ulrd,7,474,225,7,3.376
7,257,dfs,drlu,19,765058,419748,20,524.167
7,257,dfs,drul,19,759464,416660,20,519.635
7,257,dfs,ludr,19,519,294,20,4.599
7,257,dfs,lurd,19,1147358,629778,20,839.216
7,257,dfs,rdlu,19,514311,281980,20,352.204
7,257,dfs,rdul,19,327704,179636,20,227.240
7,257,dfs,uldr,19,519,294,20,4.554
7,257,dfs,ulrd,19,1151444,631775,20,847.837
7,258,astr,hamm,7,19,8,7,4.686
7,258,astr,manh,7,27,12,11,4.452
7,258,bfs,drlu,7,352,170,7,3.385
7,258,bfs,drul,7,352,170,7,3.873
7,258,bfs,ludr,7,269,129,7,3.261
7,258,bfs,lurd,7,270,130,7,3.475
7,258,bfs,rdlu,7,353,171,7,3.416
7,258,bfs,rdul,7,353,171,7,8.685
7,258,bfs,uldr,7,269,129,7,3.350
7,258,bfs,ulrd,7,270,130,7,3.233
7,258,dfs,drlu,17,3014154,1654007,20,2082.725
7,258,dfs,drul,17,2990507,1640946,20,2035.188
7,258,dfs,ludr,19,928682,509532,20,683.356
7,258,dfs,lurd,19,1012125,555328,20,720.657
7,258,dfs,rdlu,17,2672755,1466535,20,1830.527
7,258,dfs,rdul,17,2647354,1452409,20,1835.596
7,258,dfs,uldr,19,956077,524255,20,677.725
7,258,dfs,ulrd,19,1039172,569649,20,745.914
7,259,astr,hamm,7,35,14,13,4.450
7,259,astr,manh,7,31,13,12,4.564
7,259,bfs,drlu,7,432,198,7,3.685
7,259,bfs,drul,7,417,192,7,4.034
7,259,bfs,ludr,7,557,258,7,3.716
7,259,bfs,lurd,7,628,292,7,3.824
7,259,bfs,rdlu,7,502,232,7,4.060
7,259,bfs,rdul,7,487,226,7,6.348
7,259,bfs,uldr,7,542,252,7,3.626
7,259,bfs,ulrd,7,613,286,7,3.730
7,259,dfs,drlu,15,11682,6390,20,12.665
7,259,dfs,drul,19,354014,194206,20,250.638
7,259,dfs,ludr,17,239252,131226,20,192.059
7,259,dfs,lurd,17,546428,299848,20,434.816
7,259,dfs,rdlu,19,1270999,697183,20,864.320
7,259,dfs,rdul,19,1279592,701753,20,891.278
7,259,dfs,uldr,19,2027154,1111949,20,1491.224
7,259,dfs,ulrd,19,1281872,702999,20,984.695
7,260,astr,hamm,7,28,12,11,4.433
7,260,astr,manh,7,29,13,12,4.518
7,260,bfs,drlu,7,466,221,7,3.522
7,260,bfs,drul,7,417,197,7,3.478
7,260,bfs,ludr,7,387,184,7,3.490
7,260,bfs,lurd,7,388,185,7,3.416
7,260,bfs,rdlu,7,467,222,7,3.636
7,260,bfs,rdul,7,418,198,7,6.295
7,260,bfs,uldr,7,335,159,7,3.328
7,260,bfs,ulrd,7,336,160,7,3.290
7,260,dfs,drlu,17,2515,1390,20,5.749
7,260,dfs,drul,17,1369654,752027,20,939.251
7,260,dfs,ludr,19,1887203,1035922,20,1443.934
7,260,dfs,lurd,19,2127587,1167932,20,1561.176
7,260,dfs,rdlu,17,2608,1439,20,6.173
7,260,dfs,rdul,17,1369370,751633,20,935.739
7,260,dfs,uldr,19,786012,431066,20,555.604
7,260,dfs,ulrd,19,774445,424718,20,581.900
7,261,astr,hamm,7,32,13,12,4.600
7,261,astr,manh,7,31,14,13,4.386
7,261,bfs,drlu,7,377,178,7,3.506
7,261,bfs,drul,7,506,240,7,3.462
7,261,bfs,ludr,7,295,140,7,6.273
7,261,bfs,lurd,7,296,141,7,3.314
7,261,bfs,rdlu,7,378,179,7,3.522
7,261,bfs,rdul,7,507,241,7,4.473
7,261,bfs,uldr,7,424,202,7,3.988
7,261,bfs,ulrd,7,425,203,7,3.505
7,261,dfs,drlu,17,453925,248957,20,315.455
7,261,dfs,drul,17,4509,2478,20,7.025
7,261,dfs,ludr,17,319349,175040,20,225.362
7,261,dfs,lurd,19,316706,173608,20,230.960
7,261,dfs,rdlu,17,569221,312238,20,390.989
7,261,dfs,rdul,17,4590,2522,20,6.950
7,261,dfs,uldr,19,4107814,2253467,20,2905.887
7,261,dfs,ulrd,19,4072274,2233696,20,2920.843
7,262,astr,hamm,7,18,8,7,4.336
7,262,astr,manh,7,36,16,15,4.777
7,262,bfs,drlu,7,529,250,7,3.515
7,262,bfs,drul,7,529,250,7,3.544
7,262,bfs,ludr,7,309,148,7,3.361
7,262,bfs,lurd,7,275,132,7,3.392
7,262,bfs,rdlu,7,495,234,7,3.654
7,262,bfs,rdul,7,495,234,7,7.600
7,262,bfs,uldr,7,309,148,7,3.537
7,262,bfs,ulrd,7,275,132,7,3.268
7,262,dfs,drlu,17,1578499,865171,20,1090.921
7,262,dfs,drul,17,1536606,842336,20,1044.275
7,262,dfs,ludr,17,453119,248517,20,315.571
7,262,dfs,lurd,19,59437,32511,20,47.516
7,262,dfs,rdlu,19,2023324,1110631,20,1412.848
7,262,dfs,rdul,19,1834967,1007249,20,1261.904
7,262,dfs,uldr,17,568200,311685,20,399.282
7,262,dfs,ulrd,19,57586,31492,20,45.841
7,263,astr,hamm,7,18,8,7,4.380
7,263,astr,manh,7,25,11,10,4.230
7,263,bfs,drlu,7,390,190,7,3.491
7,263,bfs,drul,7,390,190,7,3.360
7,263,bfs,ludr,7,244,116,7,3.278
7,263,bfs,lurd,7,232,110,7,3.385
7,263,bfs,rdlu,7,378,184,7,3.788
7,263,bfs,rdul,7,378,184,7,6.734
7,263,bfs,uldr,7,244,116,7,3.289
7,263,bfs,ulrd,7,232,110,7,3.189
7,263,dfs,drlu,17,3015694,1654836,20,2090.624
7,263,dfs,drul,17,2991940,1641721,20,2058.450
7,263,dfs,ludr,17,1030,566,20,5.870
7,263,dfs,lurd,19,286152,156929,20,208.946
7,263,dfs,rdlu,17,2673869,1467143,20,1848.992
7,263,dfs,rdul,17,2648370,1452966,20,1970.914
7,263,dfs,uldr,17,1030,566,20,4.946
7,263,dfs,ulrd,19,287097,157374,20,205.662
7,264,astr,hamm,7,20,8,7,5.479
7,264,astr,manh,7,33,15,14,4.747
7,264,bfs,drlu,7,565,262,7,3.760
7,264,bfs,drul,7,683,315,7,3.840
7,264,bfs,ludr,7,372,174,7,3.604
7,264,bfs,lurd,7,360,168,7,3.499
7,264,bfs,rdlu,7,553,256,7,3.852
7,264,bfs,rdul,7,673,310,7,4.055
7,264,bfs,uldr,7,493,228,7,3.685
7,264,bfs,ulrd,7,483,223,7,3.777
7,264,dfs,drlu,19,1281415,702749,20,875.471
7,264,dfs,drul,19,2028256,1112548,20,1384.068
7,264,dfs,ludr,17,1030,566,20,5.341
7,264,dfs,lurd,19,286152,156929,20,206.937
7,264,dfs,rdlu,19,224113,122902,20,163.125
7,264,dfs,rdul,19,434540,238492,20,376.399
7,264,dfs,uldr,19,824330,452658,20,627.595
7,264,dfs,ulrd,19,1215776,667005,20,898.885
7,265,astr,hamm,7,28,13,12,4.622
7,265,astr,manh,7,32,16,15,5.137
7,265,bfs,drlu,7,656,302,7,3.877
7,265,bfs,drul,7,536,248,7,3.720
7,265,bfs,ludr,7,513,238,7,3.570
7,265,bfs,lurd,7,511,237,7,3.686
7,265,bfs,rdlu,7,654,301,7,3.936
7,265,bfs,rdul,7,534,247,7,4.569
7,265,bfs,uldr,7,392,184,7,3.523
7,265,bfs,ulrd,7,390,183,7,4.090
7,265,dfs,drlu,17,25477,13999,20,22.166
7,265,dfs,drul,17,349922,191964,20,255.273
7,265,dfs,ludr,19,350529,192343,20,244.981
7,265,dfs,lurd,19,459477,252128,20,331.748
7,265,dfs,rdlu,19,2028139,1112483,20,1383.709
7,265,dfs,rdul,19,1281261,702665,20,889.503
7,265,dfs,uldr,19,1918086,1052081,20,1371.619
7,265,dfs,ulrd,19,1839396,1008725,20,1309.387
7,266,astr,hamm,7,17,8,7,4.873
7,266,astr,manh,7,20,10,9,4.411
7,266,bfs,drlu,7,477,225,7,4.127
7,266,bfs,drul,7,477,225,7,3.503
7,266,bfs,ludr,7,533,253,7,3.560
7,266,bfs,lurd,7,327,157,7,3.464
7,266,bfs,rdlu,7,269,128,7,3.296
7,266,bfs,rdul,7,269,128,7,3.759
7,266,bfs,uldr,7,533,253,7,3.444
7,266,bfs,ulrd,7,327,157,7,3.469
7,266,dfs,drlu,17,1576877,864283,20,1085.925
7,266,dfs,drul,17,1534953,841428,20,1043.284
7,266,dfs,ludr,19,1367053,750361,20,942.442
7,266,dfs,lurd,19,152,92,20,7.179
7,266,dfs,rdlu,19,251566,137978,20,176.643
7,266,dfs,rdul,19,230996,126671,20,160.815
7,266,dfs,uldr,19,1367468,750825,20,966.237
7,266,dfs,ulrd,19,152,92,20,4.137
7,267,astr,hamm,7,36,16,15,4.241
7,267,astr,manh,7,24,11,10,4.793
7,267,bfs,drlu,7,293,142,7,3.315
7,267,bfs,drul,7,266,127,7,3.314
7,267,bfs,ludr,7,538,255,7,4.236
7,267,bfs,lurd,7,536,254,7,3.688
7,267,bfs,rdlu,7,291,141,7,3.318
7,267,bfs,rdul,7,264,126,7,3.698
7,267,bfs,uldr,7,513,241,7,3.449
7,267,bfs,ulrd,7,511,240,7,3.432
7,267,dfs,drlu,17,323951,177559,20,225.085
7,267,dfs,drul,19,31683,17366,20,25.946
7,267,dfs,ludr,19,3772852,2069175,20,2592.362
7,267,dfs,lurd,19,3511805,1925592,20,2573.068
7,267,dfs,rdlu,17,297133,162889,20,205.175
7,267,dfs,rdul,17,40989,22491,20,32.742
7,267,dfs,uldr,19,585463,321012,20,431.686
7,267,dfs,ulrd,19,483662,265199,20,346.505
7,268,astr,hamm,7,33,15,14,4.429
7,268,astr,manh,7,23,11,10,4.645
7,268,bfs,drlu,7,417,200,7,3.603
7,268,bfs,drul,7,330,158,7,3.281
7,268,bfs,ludr,7,474,224,7,3.502
7,268,bfs,lurd,7,472,223,7,3.911
7,268,bfs,rdlu,7,415,199,7,3.476
7,268,bfs,rdul,7,328,157,7,4.665
7,268,bfs,uldr,7,390,183,7,3.326
7,268,bfs,ulrd,7,388,182,7,3.393
7,268,dfs,drlu,19,4042,2217,20,6.941
7,268,dfs,drul,19,777233,426445,20,526.228
7,268,dfs,ludr,19,1356581,744384,20,940.182
7,268,dfs,lurd,19,1163829,638468,20,848.795
7,268,dfs,rdlu,19,4042,2217,20,7.249
7,268,dfs,rdul,19,777030,426201,20,539.646
7,268,dfs,uldr,17,597132,327454,20,429.140
7,268,dfs,ulrd,17,378748,207667,20,271.390
7,269,astr,hamm,7,35,15,14,5.299
7,269,astr,manh,7,23,10,9,4.331
7,269,bfs,drlu,7,449,209,7,3.773
7,269,bfs,drul,7,454,211,7,3.602
7,269,bfs,ludr,7,694,321,7,3.882
7,269,bfs,lurd,7,590,273,7,3.803
7,269,bfs,rdlu,7,344,160,7,3.658
7,269,bfs,rdul,7,349,162,7,4.399
7,269,bfs,uldr,7,699,323,7,3.678
7,269,bfs,ulrd,7,595,275,7,3.718
7,269,dfs,drlu,13,927016,508618,20,655.686
7,269,dfs,drul,13,1010508,554434,20,696.017
7,269,dfs,ludr,19,1282361,703266,20,913.213
7,269,dfs,lurd,19,2027999,1112407,20,1452.068
7,269,dfs,rdlu,7,769925,422768,20,531.279
7,269,dfs,rdul,17,805840,442306,20,547.672
7,269,dfs,uldr,19,597745,328026,20,436.694
7,269,dfs,ulrd,19,411923,225992,20,327.145
7,270,astr,hamm,7,20,9,8,4.594
7,270,astr,manh,7,19,8,7,4.646
7,270,bfs,drlu,7,261,125,7,3.346
7,270,bfs,drul,7,261,125,7,3.411
7,270,bfs,ludr,7,372,175,7,3.417
7,270,bfs,lurd,7,541,256,7,3.523
7,270,bfs,rdlu,7,430,206,7,3.676
7,270,bfs,rdul,7,430,206,7,3.685
7,270,bfs,uldr,7,372,175,7,3.370
7,270,bfs,ulrd,7,541,256,7,3.697
7,270,dfs,drlu,13,14,14,20,3.329
7,270,dfs,drul,13,83677,45866,20,65.286
7,270,dfs,ludr,17,840954,461235,20,599.294
7,270,dfs,lurd,17,6162,3387,20,8.731
7,270,dfs,rdlu,17,4190047,2298427,20,2868.120
7,270,dfs,rdul,17,4206284,2307056,20,3091.761
7,270,dfs,uldr,17,899867,493749,20,663.184
7,270,dfs,ulrd,17,6164,3387,20,9.276
7,271,astr,hamm,7,20,9,8,4.541
7,271,astr,manh,7,19,8,7,4.788
7,271,bfs,drlu,7,353,169,7,3.345
7,271,bfs,drul,7,353,169,7,3.441
7,271,bfs,ludr,7,461,218,7,3.368
7,271,bfs,lurd,7,452,213,7,3.444
7,271,bfs,rdlu,7,341,163,7,3.382
7,271,bfs,rdul,7,341,163,7,4.107
7,271,bfs,uldr,7,461,218,7,3.513
7,271,bfs,ulrd,7,452,213,7,3.386
7,271,dfs,drlu,17,194299,106525,20,139.072
7,271,dfs,drul,17,224934,123394,20,163.921
7,271,dfs,ludr,17,2277,1262,20,5.402
7,271,dfs,lurd,17,1370930,752727,20,1016.823
7,271,dfs,rdlu,19,823375,451537,20,566.733
7,271,dfs,rdul,19,819440,449382,20,600.830
7,271,dfs,uldr,17,2277,1262,20,6.802
7,271,dfs,ulrd,17,1370514,752263,20,989.068
7,272,astr,hamm,7,21,9,8,4.845
7,272,astr,manh,7,28,12,11,4.676
7,272,bfs,drlu,7,526,244,7,3.589
7,272,bfs,drul,7,596,277,7,3.598
7,272,bfs,ludr,7,427,195,7,3.700
7,272,bfs,lurd,7,452,208,7,3.580
7,272,bfs,rdlu,7,548,256,7,3.679
7,272,bfs,rdul,7,618,289,7,4.074
7,272,bfs,uldr,7,496,228,7,3.530
7,272,bfs,ulrd,7,521,241,7,4.136
7,272,dfs,drlu,19,384021,210718,20,266.309
7,272,dfs,drul,19,546561,299921,20,374.091
7,272,dfs,ludr,19,201528,110535,20,142.682
7,272,dfs,lurd,19,744473,408733,20,541.774
7,272,dfs,rdlu,19,2027754,1112275,20,1397.435
7,272,dfs,rdul,19,1281916,703026,20,963.503
7,272,dfs,uldr,19,1270934,697146,20,958.522
7,272,dfs,ulrd,17,1284254,704298,20,904.833
7,273,astr,hamm,7,19,9,8,4.909
7,273,astr,manh,7,18,8,7,4.274
7,273,bfs,drlu,7,288,137,7,3.312
7,273,bfs,drul,7,288,137,7,3.709
7,273,bfs,ludr,7,377,180,7,3.603
7,273,bfs,lurd,7,514,244,7,3.375
7,273,bfs,rdlu,7,430,203,7,3.393
7,273,bfs,rdul,7,430,203,7,4.020
7,273,bfs,uldr,7,377,180,7,3.687
7,273,bfs,ulrd,7,514,244,7,3.438
7,273,dfs,drlu,19,507,293,20,4.863
7,273,dfs,drul,19,84784,46484,20,62.225
7,273,dfs,ludr,19,687,383,20,10.012
7,273,dfs,lurd,19,1367310,750738,20,991.835
7,273,dfs,rdlu,19,3156316,1731534,20,2169.218
7,273,dfs,rdul,19,3153749,1729854,20,2194.510
7,273,dfs,uldr,19,687,383,20,4.878
7,273,dfs,ulrd,19,1366896,750274,20,1005.805
7,274,astr,hamm,7,18,9,8,8.046
7,274,astr,manh,7,17,8,7,4.588
7,274,bfs,drlu,7,315,152,7,3.317
7,274,bfs,drul,7,315,152,7,3.654
7,274,bfs,ludr,7,285,136,7,3.594
7,274,bfs,lurd,7,310,149,7,3.313
7,274,bfs,rdlu,7,340,165,7,3.322
7,274,bfs,rdul,7,340,165,7,4.182
7,274,bfs,uldr,7,285,136,7,3.634
7,274,bfs,ulrd,7,310,149,7,3.334
7,274,dfs,drlu,17,2187,1200,20,5.657
7,274,dfs,drul,17,346854,190272,20,240.152
7,274,dfs,ludr,19,202200,110896,20,142.274
7,274,dfs,lurd,19,744932,408984,20,528.963
7,274,dfs,rdlu,17,2464,1353,20,5.874
7,274,dfs,rdul,17,346951,190269,20,249.643
7,274,dfs,uldr,19,210714,115569,20,154.118
7,274,dfs,ulrd,19,752365,412950,20,539.495
7,275,astr,hamm,7,29,14,13,4.980
7,275,astr,manh,7,27,12,11,4.922
7,275,bfs,drlu,7,402,186,7,3.528
7,275,bfs,drul,7,402,186,7,4.006
7,275,bfs,ludr,7,573,265,7,3.614
7,275,bfs,lurd,7,643,298,7,3.928
7,275,bfs,rdlu,7,471,219,7,3.542
7,275,bfs,rdul,7,471,219,7,3.686
7,275,bfs,uldr,7,573,265,7,3.628
7,275,bfs,ulrd,7,643,298,7,3.658
7,275,dfs,drlu,19,1205976,661657,20,861.394
7,275,dfs,drul,19,815036,447586,20,552.975
7,275,dfs,ludr,19,384183,210805,20,268.250
7,275,dfs,lurd,19,546826,300063,20,387.806
7,275,dfs,rdlu,17,1011305,554879,20,696.132
7,275,dfs,rdul,17,927548,508916,20,647.993
7,275,dfs,uldr,19,2027863,1112331,20,1446.943
7,275,dfs,ulrd,19,1282071,703109,20,947.914
7,276,astr,hamm,7,33,16,15,4.624
7,276,astr,manh,7,25,12,11,4.577
7,276,bfs,drlu,7,439,210,7,3.434
7,276,bfs,drul,7,402,191,7,3.650
7,276,bfs,ludr,7,400,190,7,3.325
7,276,bfs,lurd,7,400,190,7,4.162
7,276,bfs,rdlu,7,439,210,7,3.374
7,276,bfs,rdul,7,402,191,7,3.384
7,276,bfs,uldr,7,366,172,7,3.340
7,276,bfs,ulrd,7,366,172,7,3.370
7,276,dfs,drlu,17,1140,631,20,5.046
7,276,dfs,drul,17,1369203,751772,20,951.216
7,276,dfs,ludr,19,1066538,584986,20,740.848
7,276,dfs,lurd,19,1416730,777858,20,1029.870
7,276,dfs,rdlu,17,1140,631,20,4.680
7,276,dfs,rdul,17,1368784,751308,20,1047.961
7,276,dfs,uldr,19,562367,308357,20,408.192
7,276,dfs,ulrd,19,442228,242423,20,327.308
7,277,astr,hamm,7,36,17,16,4.475
7,277,astr,manh,7,24,11,10,4.812
7,277,bfs,drlu,7,347,166,7,3.458
7,277,bfs,drul,7,491,234,7,3.564
7,277,bfs,ludr,7,311,147,7,3.234
7,277,bfs,lurd,7,311,147,7,3.411
